,code,date,news,extract_code,extracted_date
8595,https://www.klsescreener.com/v2/news/stock/7045,"Sinchew05 Apr, 2019 13:34pm - 5 days ago",写9个月新高·史格米一度狂飙123%,7045,2019-04-05
17711,https://www.klsescreener.com/v2/news/stock/7045,"TheStar13 Apr, 2019 09:15am - 4 days ago",Scomi works to fix its financials,7045,2019-04-13
12451,https://www.klsescreener.com/v2/news/stock/7047,"Nanyang26 Mar, 2019 23:54pm - 3 weeks ago",客户清盘 星辰建筑料减值2852万,7047,2019-03-26
12452,https://www.klsescreener.com/v2/news/stock/7047,"Sinchew26 Mar, 2019 11:27am - 3 weeks ago",客户接清盘令·星辰建筑恐面对3000万减值,7047,2019-03-26
12453,https://www.klsescreener.com/v2/news/stock/7047,"TheEdge26 Mar, 2019 10:16am - 3 weeks ago",Fajarbaru warns of RM28.5m impairment of receivables,7047,2019-03-26
12455,https://www.klsescreener.com/v2/news/stock/7047,"TheEdge25 Mar, 2019 17:57pm - 3 weeks ago",星辰建筑预警 将为2850万应收账款减值,7047,2019-03-25
12456,https://www.klsescreener.com/v2/news/stock/7047,"TheEdge25 Mar, 2019 16:09pm - 3 weeks ago",Fajarbaru forewarns of RM28.5m impairment on receivables,7047,2019-03-25
12457,https://www.klsescreener.com/v2/news/stock/7047,"TheStar22 Mar, 2019 07:51am - 3 weeks ago",Fajarbaru’s major client gets winding-up order,7047,2019-03-22
12459,https://www.klsescreener.com/v2/news/stock/7047,"TheEdge12 Mar, 2019 08:32am - 1 month ago","Fajarbaru may trend higher, says RHB Retail Research",7047,2019-03-12
8539,https://www.klsescreener.com/v2/news/stock/7051,"TheEdge11 Mar, 2019 11:11am - 1 week ago",Amtek falls 18.9% ahead of delisting from Bursa,7051,2019-03-11
8540,https://www.klsescreener.com/v2/news/stock/7051,"TheStar11 Mar, 2019 09:35am - 1 week ago",Amtek shares plunge 18% on delisting risk,7051,2019-03-11
8538,https://www.klsescreener.com/v2/news/stock/7051,"TheEdge11 Mar, 2019 11:28am - 1 week ago",面临除牌命运 Amtek大跌18.9%,7051,2019-03-11
8546,https://www.klsescreener.com/v2/news/stock/7051,"TheEdge08 Mar, 2019 18:49pm - 1 week ago",Amtek faces delisting after Bursa rejects request for more time to submit regularisation plan,7051,2019-03-08
8534,https://www.klsescreener.com/v2/news/stock/7051,"Nanyang12 Mar, 2019 00:00am - 6 days ago",被勒令除牌 安得控股暴跌68%,7051,2019-03-12
8532,https://www.klsescreener.com/v2/news/stock/7051,"TheStar12 Mar, 2019 09:41am - 6 days ago","Quick take: Amtek shares continue to fall under selling pressure, plunge 12%",7051,2019-03-12
8543,https://www.klsescreener.com/v2/news/stock/7051,"Nanyang10 Mar, 2019 00:00am - 1 week ago","申请展延重组被驳
安得控股20日除牌",7051,2019-03-10
8545,https://www.klsescreener.com/v2/news/stock/7051,"TheEdge08 Mar, 2019 20:42pm - 1 week ago",申请迟交重组计划遭拒 Amtek面临除牌,7051,2019-03-08
9405,https://www.klsescreener.com/v2/news/stock/7052,"TheEdge13 Mar, 2019 16:14pm - 4 days ago",Padini cut to Hold at KAF Seagroatt & Campbell Bhd; TP RM3.95,7052,2019-03-13
9409,https://www.klsescreener.com/v2/news/stock/7052,"Nanyang01 Mar, 2019 00:00am - 2 weeks ago",上升股:巴迪尼控股阻力RM4.19,7052,2019-03-01
9408,https://www.klsescreener.com/v2/news/stock/7052,"TheEdge01 Mar, 2019 11:15am - 2 weeks ago",Stable earnings expected for Padini’s upcoming quarters,7052,2019-03-01
9404,https://www.klsescreener.com/v2/news/stock/7052,"TheEdge13 Mar, 2019 16:29pm - 4 days ago",KAF西金下调巴迪尼控股至“守住”,7052,2019-03-13
9410,https://www.klsescreener.com/v2/news/stock/7052,"TheEdge28 Feb, 2019 16:41pm - 2 weeks ago","Padini shares up 12% after group announces firmer earnings, dividend",7052,2019-02-28
9504,https://www.klsescreener.com/v2/news/stock/7052,"Sinchew26 Mar, 2019 11:15am - 1 week ago",改善运作· 营收增长·巴迪尼评级不变,7052,2019-03-26
9503,https://www.klsescreener.com/v2/news/stock/7052,"Nanyang26 Mar, 2019 23:35pm - 1 week ago",巴迪尼控股 本地销售撑盈利,7052,2019-03-26
9474,https://www.klsescreener.com/v2/news/stock/7052,"Chinapress04 Apr, 2019 00:05am - 6 days ago",受新政策令吉疲弱牵制 今年国内消费市场冷,7052,2019-04-04
9522,https://www.klsescreener.com/v2/news/stock/7052,"TheEdge27 Feb, 2019 22:53pm - 1 month ago","Padini 2Q net profit up 6.5%, declares 2.5 sen dividend",7052,2019-02-27
15426,https://www.klsescreener.com/v2/news/stock/7066,"Sinchew09 Mar, 2019 11:22am - 1 month ago",永大配售筹1710万,7066,2019-03-09
15431,https://www.klsescreener.com/v2/news/stock/7066,"TheEdge08 Mar, 2019 18:19pm - 1 month ago",Yong Tai to raise up to RM17m via private placement,7066,2019-03-08
6206,https://www.klsescreener.com/v2/news/stock/7066,"Nanyang09 Mar, 2019 00:01am - 1 week ago",永大拟私配 冀筹1603万,7066,2019-03-09
6209,https://www.klsescreener.com/v2/news/stock/7066,"TheEdge08 Mar, 2019 19:43pm - 1 week ago",永大集团拟私配筹1700万,7066,2019-03-08
6213,https://www.klsescreener.com/v2/news/stock/7066,"TheEdge25 Feb, 2019 19:11pm - 2 weeks ago",营业额减半 永大连续两个季度蒙亏,7066,2019-02-25
6207,https://www.klsescreener.com/v2/news/stock/7066,"Nanyang09 Mar, 2019 00:00am - 1 week ago","永大拟私配
冀筹1603万",7066,2019-03-09
6204,https://www.klsescreener.com/v2/news/stock/7066,"TheEdge12 Mar, 2019 10:54am - 6 days ago",Terra Square mall sale could be near-term catalyst for Yong Tai,7066,2019-03-12
6211,https://www.klsescreener.com/v2/news/stock/7066,"TheEdge26 Feb, 2019 15:22pm - 2 weeks ago",Yong Tai upgraded to hold at UOB Kay Hian; price target 35 sen,7066,2019-02-26
6214,https://www.klsescreener.com/v2/news/stock/7066,"TheEdge25 Feb, 2019 17:51pm - 2 weeks ago",Yong Tai in the red for 2nd consecutive quarter as revenue halves,7066,2019-02-25
10752,https://www.klsescreener.com/v2/news/stock/7070,"TheEdge21 Mar, 2019 20:05pm - 2 weeks ago",Vizione：Wira Syukur超出盈利保证,7070,2019-03-21
10751,https://www.klsescreener.com/v2/news/stock/7070,"Nanyang21 Mar, 2019 23:30pm - 2 weeks ago",月底完成脱售花时装 Vertice专注建筑业,7070,2019-03-21
10753,https://www.klsescreener.com/v2/news/stock/7070,"TheEdge21 Mar, 2019 19:30pm - 2 weeks ago",Vizione says Wira Syukur exceeded profit guarantee,7070,2019-03-21
10772,https://www.klsescreener.com/v2/news/stock/7070,"Sinchew30 Mar, 2019 09:24am - 4 days ago",大道合约终止·VERTICE获赔3650万,7070,2019-03-30
10774,https://www.klsescreener.com/v2/news/stock/7070,"Nanyang22 Mar, 2019 00:11am - 1 week ago","稳固控股2年前2.8亿收购
WS公司 2年赚8591万",7070,2019-03-22
10775,https://www.klsescreener.com/v2/news/stock/7070,"Nanyang22 Mar, 2019 00:01am - 1 week ago",稳固控股2年前2.8亿收购 WS公司 2年赚8591万,7070,2019-03-22
10743,https://www.klsescreener.com/v2/news/stock/7070,"TheStar05 Apr, 2019 08:35am - 5 days ago",Vizione says RM15mil is security deposit,7070,2019-04-05
10745,https://www.klsescreener.com/v2/news/stock/7070,"TheEdge04 Apr, 2019 18:34pm - 6 days ago",Vizione says RM15m linked to graft probe paid to Consortium Zenith just a security deposit,7070,2019-04-04
10721,https://www.klsescreener.com/v2/news/stock/7070,"TheStar11 Apr, 2019 08:20am - 6 days ago",Vizione buys Pembinaan Angkasa to venture into property development,7070,2019-04-11
7560,https://www.klsescreener.com/v2/news/stock/7071,"Nanyang26 Mar, 2019 23:50pm - 3 weeks ago",OCR携手宏进工业 沙巴发展10亿项目,7071,2019-03-26
16715,https://www.klsescreener.com/v2/news/stock/7071,"TheEdge25 Mar, 2019 20:14pm - 2 days ago",宏进工业与OCR共同发展10亿亚庇项目,7071,2019-03-25
16711,https://www.klsescreener.com/v2/news/stock/7071,"TheEdge26 Mar, 2019 10:12am - 1 day ago","Permaju, OCR to develop RM1b GDV project in Kota Kinabalu",7071,2019-03-26
16713,https://www.klsescreener.com/v2/news/stock/7071,"TheStar25 Mar, 2019 22:38pm - 1 day ago","Permaju Industries, OCR to develop RM1bil project in Kota Kinabalu",7071,2019-03-25
16716,https://www.klsescreener.com/v2/news/stock/7071,"TheEdge25 Mar, 2019 19:44pm - 2 days ago","Permaju, OCR to jointly develop RM1b GDV project in Kota Kinabalu",7071,2019-03-25
16714,https://www.klsescreener.com/v2/news/stock/7071,"Chinapress25 Mar, 2019 21:30pm - 1 day ago",宏进工业 OCR公司 共同发展沙巴10亿房产计划,7071,2019-03-25
16422,https://www.klsescreener.com/v2/news/stock/7073,"Nanyang09 Apr, 2019 00:10am - 1 day ago","发股还债3113万
东南亚瓷砖私配筹2464万",7073,2019-04-09
16423,https://www.klsescreener.com/v2/news/stock/7073,"Chinapress08 Apr, 2019 19:00pm - 2 days ago",东南亚瓷砖 觅伙伴共同发展200公顷地,7073,2019-04-08
16421,https://www.klsescreener.com/v2/news/stock/7073,"TheStar09 Apr, 2019 08:20am - 1 day ago",Seacera undertakes cash call exercise to repay creditors,7073,2019-04-09
16424,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge08 Apr, 2019 14:49pm - 2 days ago",Seacera觅信誉良好的合作伙伴发展士毛月地,7073,2019-04-08
16425,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge08 Apr, 2019 13:52pm - 2 days ago",Seacera looking for 'reputable partner' to develop Semenyih land,7073,2019-04-08
16420,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge09 Apr, 2019 09:13am - 1 day ago",Is a boardroom tussle brewing at Seacera?,7073,2019-04-09
16428,https://www.klsescreener.com/v2/news/stock/7073,"Sinchew30 Mar, 2019 10:15am - 1 week ago",东南股东促开特大·罢黜2董事委5董事,7073,2019-03-30
16429,https://www.klsescreener.com/v2/news/stock/7073,"TheStar30 Mar, 2019 07:50am - 1 week ago",Seacera shareholder calls for EGM for board changes,7073,2019-03-30
16430,https://www.klsescreener.com/v2/news/stock/7073,"TheStar29 Mar, 2019 13:48pm - 1 week ago",Quick take: Tiger Synergy exec chairman seeks to oust two Seacera directors,7073,2019-03-29
16435,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge26 Mar, 2019 08:39am - 2 weeks ago","Seacera upside may be capped, says PublicInvest Research",7073,2019-03-26
7237,https://www.klsescreener.com/v2/news/stock/7073,"TheStar11 Mar, 2019 12:57pm - 1 week ago",Gloomy economic data send investors to the sidelines,7073,2019-03-11
7243,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge08 Mar, 2019 20:58pm - 1 week ago",Seacera减持建筑子公司股权,7073,2019-03-08
7244,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge08 Mar, 2019 20:42pm - 1 week ago",Seacera to sell stake in construction unit in streamlining move,7073,2019-03-08
16455,https://www.klsescreener.com/v2/news/stock/7073,"Chinapress10 Mar, 2019 23:10pm - 2 weeks ago",东南亚瓷砖 1200万售Spaz 60%持股,7073,2019-03-10
7280,https://www.klsescreener.com/v2/news/stock/7073,"Nanyang17 Apr, 2019 20:28pm - 2 hours ago",大股东要求5·15开特大 罢免东南亚瓷砖7董事,7073,2019-04-17
7282,https://www.klsescreener.com/v2/news/stock/7073,"TheEdge16 Apr, 2019 23:28pm - 23 hours ago","Seacera adjourns EGM, shareholder tussle intensifies",7073,2019-04-16
7288,https://www.klsescreener.com/v2/news/stock/7073,"Sinchew11 Apr, 2019 11:23am - 6 days ago",东南大股东撤回特大提议,7073,2019-04-11
3155,https://www.klsescreener.com/v2/news/stock/7076,"TheEdge27 Feb, 2019 10:46am - 1 month ago",CBIP’s POE unit’s order book seen to remain strong,7076,2019-02-27
3164,https://www.klsescreener.com/v2/news/stock/7076,"Sinchew13 Apr, 2019 12:27pm - 4 days ago",CB工业攫4981万棕油厂合约,7076,2019-04-13
3165,https://www.klsescreener.com/v2/news/stock/7076,"Nanyang13 Apr, 2019 00:05am - 4 days ago","CB工业产品获4981万合约
保修利比亚棕油厂",7076,2019-04-13
3162,https://www.klsescreener.com/v2/news/stock/7076,"Nanyang15 Apr, 2019 18:18pm - 2 days ago",CB工业获7117万合约 建造两座棕油提炼厂,7076,2019-04-15
3160,https://www.klsescreener.com/v2/news/stock/7076,"TheStar16 Apr, 2019 08:30am - 1 day ago",CBIPH bags RM71mil palm oil mill contract in PNG,7076,2019-04-16
7412,https://www.klsescreener.com/v2/news/stock/7077,"Chinapress04 Mar, 2019 23:29pm - 3 weeks ago",KERJAYA集团大股东 料注入资产换声美股权,7077,2019-03-04
7410,https://www.klsescreener.com/v2/news/stock/7077,"Sinchew14 Mar, 2019 11:49am - 1 week ago",GSB 1800万售资产,7077,2019-03-14
7363,https://www.klsescreener.com/v2/news/stock/7077,"Sinchew02 Mar, 2019 17:40pm - 1 month ago",郑荣和传将产业臂膀注入GSB集团,7077,2019-03-02
13483,https://www.klsescreener.com/v2/news/stock/7078,"TheEdge08 Mar, 2019 19:20pm - 1 week ago",Uni Wall获阿末查基颁3214万工程,7078,2019-03-08
13484,https://www.klsescreener.com/v2/news/stock/7078,"TheEdge08 Mar, 2019 18:17pm - 1 week ago",Uni Wall bags RM32.14m job from AZRB — it's second contract win this week,7078,2019-03-08
13489,https://www.klsescreener.com/v2/news/stock/7078,"TheEdge27 Feb, 2019 08:33am - 2 weeks ago","AZRB may move higher, says RHB Retail Research",7078,2019-02-27
13491,https://www.klsescreener.com/v2/news/stock/7078,"TheEdge25 Feb, 2019 12:17pm - 3 weeks ago",Construction Index down 3.74% as govt starts highway takeover talks,7078,2019-02-25
6327,https://www.klsescreener.com/v2/news/stock/7079,"TheEdge15 Apr, 2019 17:30pm - 2 days ago",Coffee Break: Being runner-up is nothing to shout about,7079,2019-04-15
15465,https://www.klsescreener.com/v2/news/stock/7079,"TheStar01 Mar, 2019 08:08am - 1 month ago",S’pore fund GIC invests in crypto exchange Coinbase,7079,2019-03-01
15467,https://www.klsescreener.com/v2/news/stock/7079,"TheStar25 Feb, 2019 09:16am - 1 month ago",Kitchen space rental heats up in China,7079,2019-02-25
6329,https://www.klsescreener.com/v2/news/stock/7079,"Sinchew08 Apr, 2019 17:04pm - 1 week ago",全球经济成长同步减缓,7079,2019-04-08
16002,https://www.klsescreener.com/v2/news/stock/7080,"TheStar26 Mar, 2019 09:20am - 2 weeks ago",Permaju unit inks MoU to complete RM1bil GDV project,7080,2019-03-26
2203,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge21 Mar, 2019 08:30am - 1 week ago","CIMB Research downgrades Pharmaniaga, lowers target price to RM2.70",7081,2019-03-21
2204,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge20 Mar, 2019 16:39pm - 2 weeks ago",Pharmaniaga downgraded to Hold at CIMB; TP RM2.70,7081,2019-03-20
2206,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge06 Mar, 2019 10:00am - 4 weeks ago","Values re-emerge for Pharmaniaga after sliding 43% since GE14, says HLIB Research",7081,2019-03-06
2209,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge25 Feb, 2019 10:23am - 1 month ago",Non-renewal of govt concession orders could be seen for Pharmaniaga,7081,2019-02-25
2199,https://www.klsescreener.com/v2/news/stock/7081,"Sinchew17 Apr, 2019 19:08pm - 3 hours ago",怪兽饮料本世纪股价涨60000%‧亚马逊苹果望尘莫及,7081,2019-04-17
2208,https://www.klsescreener.com/v2/news/stock/7081,"TheEdge16 Apr, 2019 11:04am - 1 day ago",MIDF Amanah upgrades Pharmaniaga to buy; price target RM2.45,7081,2019-04-16
7790,https://www.klsescreener.com/v2/news/stock/7082,"Nanyang06 Apr, 2019 00:10am - 1 week ago","成业为减少亏损
家具子公司停业",7082,2019-04-06
7791,https://www.klsescreener.com/v2/news/stock/7082,"TheEdge05 Apr, 2019 19:25pm - 1 week ago",SYF to cease bedroom furniture business,7082,2019-04-05
10480,https://www.klsescreener.com/v2/news/stock/7084,"TheStar01 Mar, 2019 09:14am - 1 month ago","Kenanga maintains underperform on QL, TP of RM5.70",7084,2019-03-01
1344,https://www.klsescreener.com/v2/news/stock/7084,"Sinchew01 Mar, 2019 12:18pm - 2 weeks ago",海产食品制造亮眼·全利资源第三季赚6913万,7084,2019-03-01
10501,https://www.klsescreener.com/v2/news/stock/7084,"TheEdge14 Mar, 2019 09:48am - 2 weeks ago",HLIB Research raises target price for QL Resources to RM6,7084,2019-03-14
1348,https://www.klsescreener.com/v2/news/stock/7084,"TheEdge28 Feb, 2019 19:21pm - 2 weeks ago",QL Resources 3Q net profit up 16.3% lifted by improved earnings in MPM segment,7084,2019-02-28
1350,https://www.klsescreener.com/v2/news/stock/7084,"TheEdge25 Feb, 2019 10:22am - 3 weeks ago",Wilmar profit likely to soften in 1QFY19,7084,2019-02-25
2858,https://www.klsescreener.com/v2/news/stock/7085,"Nanyang05 Apr, 2019 00:05am - 5 days ago",LTKM鸡蛋涨价被控牟暴利,7085,2019-04-05
2860,https://www.klsescreener.com/v2/news/stock/7085,"TheEdge04 Apr, 2019 22:21pm - 6 days ago",LTKM charged for raising egg prices,7085,2019-04-04
2861,https://www.klsescreener.com/v2/news/stock/7085,"TheStar04 Apr, 2019 18:59pm - 6 days ago",LTKM Melaka faces charge of raising egg prices,7085,2019-04-04
2856,https://www.klsescreener.com/v2/news/stock/7085,"TheStar05 Apr, 2019 09:38am - 1 week ago",Quick take: LTKM slides on charges for raising egg prices,7085,2019-04-05
511,https://www.klsescreener.com/v2/news/stock/7087,"TheStar19 Mar, 2019 08:45am - 3 weeks ago","PublicInvest maintains outperform on Magni-Tech, TP at RM6.45",7087,2019-03-19
496,https://www.klsescreener.com/v2/news/stock/7087,"Sinchew20 Mar, 2019 11:28am - 3 weeks ago",业绩稳健· 派息优渥·美特应声涨18仙,7087,2019-03-20
511,https://www.klsescreener.com/v2/news/stock/7087,"Nanyang18 Mar, 2019 23:38pm - 1 week ago",第三季赚3562万 美特工业派息8仙,7087,2019-03-18
495,https://www.klsescreener.com/v2/news/stock/7087,"TheStar20 Mar, 2019 10:31am - 1 week ago",PublicInvest maintains ‘outperform’ call on Magni-Tech,7087,2019-03-20
503,https://www.klsescreener.com/v2/news/stock/7087,"TheEdge19 Mar, 2019 09:58am - 1 week ago",第三季净利和股息带动 美特工业扬4.72%,7087,2019-03-19
508,https://www.klsescreener.com/v2/news/stock/7087,"TheStar19 Mar, 2019 09:13am - 3 weeks ago",Quick take: Magni-Tech rises 5% on improved earnings,7087,2019-03-19
499,https://www.klsescreener.com/v2/news/stock/7087,"Orientaldaily19 Mar, 2019 21:19pm - 3 weeks ago",業績亮眼前景向好　美特股價強勢反彈,7087,2019-03-19
497,https://www.klsescreener.com/v2/news/stock/7087,"TheEdge20 Mar, 2019 10:37am - 3 weeks ago",Stock With Momentum: Magni-Tech Industries,7087,2019-03-20
504,https://www.klsescreener.com/v2/news/stock/7087,"TheEdge19 Mar, 2019 09:45am - 1 week ago","Magni-Tech up 4.72% on 3Q earnings, dividend",7087,2019-03-19
509,https://www.klsescreener.com/v2/news/stock/7087,"TheStar19 Mar, 2019 07:41am - 1 week ago",Magni-Tech net profit 14% higher in third quarter,7087,2019-03-19
9596,https://www.klsescreener.com/v2/news/stock/7087,"TheEdge18 Mar, 2019 20:44pm - Just now ago","Magni-Tech 3Q profit up 14.3%, declares 8 sen interim dividend",7087,2019-03-18
9852,https://www.klsescreener.com/v2/news/stock/7088,"Nanyang18 Mar, 2019 23:30pm - 4 weeks ago",堡发资源 越南市场竞争剧烈,7088,2019-03-18
9851,https://www.klsescreener.com/v2/news/stock/7088,"TheEdge19 Mar, 2019 10:34am - 4 weeks ago",Resilient furniture product demand expected for Poh Huat,7088,2019-03-19
9854,https://www.klsescreener.com/v2/news/stock/7088,"Nanyang16 Mar, 2019 00:11am - 1 month ago",堡发资源首季净利翻1.45倍,7088,2019-03-16
9917,https://www.klsescreener.com/v2/news/stock/7090,"Sinchew01 Mar, 2019 12:14pm - 2 weeks ago",艾柏士保健·1送3红股,7090,2019-03-01
9914,https://www.klsescreener.com/v2/news/stock/7090,"Nanyang02 Mar, 2019 00:00am - 2 weeks ago","Apex保健1送3红股
末季派息7仙",7090,2019-03-02
9913,https://www.klsescreener.com/v2/news/stock/7090,"Sinchew02 Mar, 2019 09:35am - 2 weeks ago",派红股激励：艾柏士保健一度飙85仙,7090,2019-03-02
2706,https://www.klsescreener.com/v2/news/stock/7091,"TheEdge13 Mar, 2019 11:31am - 2 weeks ago",Stock With Momentum: Unimech Group,7091,2019-03-13
2705,https://www.klsescreener.com/v2/news/stock/7091,"TheStar18 Mar, 2019 07:31am - 1 week ago",Unimech counts on export markets,7091,2019-03-18
10874,https://www.klsescreener.com/v2/news/stock/7095,"TheEdge07 Mar, 2019 11:01am - 3 weeks ago",PIE earnings expected to pick up in 2H19 to make up for 1Q19 shortfall,7095,2019-03-07
10786,https://www.klsescreener.com/v2/news/stock/7095,"Nanyang08 Mar, 2019 00:00am - 1 week ago","广宇工业
下半年前景看俏",7095,2019-03-08
5688,https://www.klsescreener.com/v2/news/stock/7096,"Sinchew07 Mar, 2019 10:43am - 1 week ago",GPA关闭护理公司,7096,2019-03-07
5833,https://www.klsescreener.com/v2/news/stock/7096,"TheEdge06 Mar, 2019 19:26pm - 4 weeks ago",GPA ceases personal care products trading business,7096,2019-03-06
5832,https://www.klsescreener.com/v2/news/stock/7096,"TheEdge06 Mar, 2019 19:44pm - 4 weeks ago",GPA终止个人护理产品业务,7096,2019-03-06
14879,https://www.klsescreener.com/v2/news/stock/7096,"TheEdge16 Apr, 2019 11:32am - 1 day ago",Stock With Momentum: GPA Holdings,7096,2019-04-16
16470,https://www.klsescreener.com/v2/news/stock/7097,"TheEdge11 Apr, 2019 19:54pm - 6 days ago",Ta Win enters JV to set up new cable manufacturing business,7097,2019-04-11
16469,https://www.klsescreener.com/v2/news/stock/7097,"Chinapress11 Apr, 2019 22:10pm - 6 days ago",与伙伴投资1500万 大稳控股进军电缆制造业,7097,2019-04-11
16467,https://www.klsescreener.com/v2/news/stock/7097,"TheStar12 Apr, 2019 08:15am - 5 days ago",Ta Win in JV to produce high-margin cable products,7097,2019-04-12
16465,https://www.klsescreener.com/v2/news/stock/7097,"TheEdge12 Apr, 2019 09:30am - 5 days ago",Ta Win rises 7.62% on plan to set up cable manufacturing business,7097,2019-04-12
16462,https://www.klsescreener.com/v2/news/stock/7097,"Sinchew12 Apr, 2019 11:28am - 5 days ago",大稳联营新电缆制造,7097,2019-04-12
16460,https://www.klsescreener.com/v2/news/stock/7097,"TheStar13 Apr, 2019 08:50am - 4 days ago",Eye On Stock: TA Win Holdings Bhd,7097,2019-04-13
16461,https://www.klsescreener.com/v2/news/stock/7097,"Nanyang13 Apr, 2019 00:05am - 4 days ago","总投资1500万
大稳Latitude科技联营电缆业务",7097,2019-04-13
6469,https://www.klsescreener.com/v2/news/stock/7099,"TheStar14 Mar, 2019 11:12am - 1 week ago",Ghana’s bond foray comes at a tricky time,7099,2019-03-14
12167,https://www.klsescreener.com/v2/news/stock/7103,"TheEdge27 Feb, 2019 08:46am - 4 weeks ago","Kenanga Research downgrades Spritzer, lowers target price to RM1.90",7103,2019-02-27
3056,https://www.klsescreener.com/v2/news/stock/7103,"TheStar26 Mar, 2019 09:00am - 1 week ago",Heatwave pushing up Spritzer sales,7103,2019-03-26
12486,https://www.klsescreener.com/v2/news/stock/7106,"TheStar07 Mar, 2019 08:32am - 1 week ago",Affin Hwang Research retains Overweight on rubber gloves,7106,2019-03-07
12346,https://www.klsescreener.com/v2/news/stock/7107,"TheEdge25 Feb, 2019 10:36am - 3 weeks ago",Stock With Momentum: Oriental Food Industries Holdings,7107,2019-02-25
16981,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge05 Apr, 2019 00:43am - 5 days ago","Dr Mahathir regrets people use money, time to invent weapons",7108,2019-04-05
7899,https://www.klsescreener.com/v2/news/stock/7108,"TheStar28 Mar, 2019 09:11am - 6 days ago",Teck Guan hits   limit-up again,7108,2019-03-28
16979,https://www.klsescreener.com/v2/news/stock/7108,"Nanyang14 Mar, 2019 00:00am - 4 days ago",热门股:柏达纳上挑60仙,7108,2019-03-14
16982,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge04 Apr, 2019 19:15pm - 6 days ago","Mahathir says public, private sectors must work to achieve common goal",7108,2019-04-04
16973,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge09 Apr, 2019 10:32am - 1 day ago","Dr Mahathir, Lee hold annual talks in Putrajaya",7108,2019-04-09
16977,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge05 Apr, 2019 11:20am - 5 days ago",Weekend by numbers 5.04.19 to 7.04.19,7108,2019-04-05
16985,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge04 Apr, 2019 10:30am - 6 days ago",SRC trial kicks off despite Najib’s last-minute delay tactic,7108,2019-04-04
7891,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge29 Mar, 2019 11:31am - 5 days ago",Weekend by numbers: 29.03.19 to 31.03.19,7108,2019-03-29
7890,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge29 Mar, 2019 11:54am - 5 days ago",Stock With Momentum: Teck Guan Perdana Bhd,7108,2019-03-29
7882,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge03 Apr, 2019 17:57pm - 4 hours ago",AG's opening statement at Najib's SRC trial,7108,2019-04-03
7831,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge15 Apr, 2019 15:48pm - 2 days ago","Govt holds multiple charges in SRC, Gandingan Mentari",7108,2019-04-15
7875,https://www.klsescreener.com/v2/news/stock/7108,"TheStar22 Mar, 2019 08:01am - 5 days ago",Perdana Petroleum wins contract,7108,2019-03-22
7833,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge15 Apr, 2019 08:19am - 2 days ago",Day 2 of Najib's SRC trial,7108,2019-04-15
7834,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge12 Apr, 2019 01:25am - 5 days ago",Dr M says rulers with absolute power may use it for their own interests,7108,2019-04-12
16961,https://www.klsescreener.com/v2/news/stock/7108,"TheEdge15 Mar, 2019 21:48pm - 2 days ago",Ronald Kiandee remains chairman of PAC,7108,2019-03-15
16960,https://www.klsescreener.com/v2/news/stock/7108,"TheStar16 Mar, 2019 00:00am - 2 days ago",FBM KLCI keeps to a tight trading range,7108,2019-03-16
686,https://www.klsescreener.com/v2/news/stock/7113,"Nanyang23 Mar, 2019 00:10am - 4 days ago","次季营业额年增21%
顶级手套净赚1.06亿",7113,2019-03-23
687,https://www.klsescreener.com/v2/news/stock/7113,"Sinchew29 Mar, 2019 11:20am - 1 week ago",调整售价 ·生产自动化·顶级手套可返双位数成长,7113,2019-03-29
688,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge29 Mar, 2019 10:58am - 1 week ago",Top glove still top choice for HLIB Research,7113,2019-03-29
689,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge29 Mar, 2019 10:43am - 1 week ago",Automation helps Top Glove trim foreign labour by 20%,7113,2019-03-29
688,https://www.klsescreener.com/v2/news/stock/7113,"Chinapress22 Mar, 2019 23:36pm - 4 days ago",税务津贴减少 顶级手套次季获利少3%,7113,2019-03-22
675,https://www.klsescreener.com/v2/news/stock/7113,"TheEdge26 Mar, 2019 10:50am - 1 day ago",Better profit margin seen for Top Glove in 2H,7113,2019-03-26
674,https://www.klsescreener.com/v2/news/stock/7113,"Sinchew26 Mar, 2019 11:29am - 1 day ago",净利逊预期·顶级手套前景仍看俏,7113,2019-03-26
